,text,created_at,user,likes,retweets,links
497,"RT @PPDCommish: Thank God, our brave SWAT officer will physically recover from this cowardly attack. Emboldened, violent criminals seemingl…",2022-02-11 22:42:34+00:00,PhillyPolice,0,21,
498,Wanted: Suspect for Bank Robbery in the 17th District https://t.co/hFk133MR3N https://t.co/b1YxsM5RYC,2022-02-11 15:05:06+00:00,PhillyPolice,4,6,https://t.co/hFk133MR3Nhttps://t.co/b1YxsM5RYC
499,Wanted: Suspects for Commercial Robbery in the 15th District [VIDEO] https://t.co/6gbKsmzdCo https://t.co/CCavQ7yV58,2022-02-11 13:46:40+00:00,PhillyPolice,8,12,https://t.co/6gbKsmzdCohttps://t.co/CCavQ7yV58
500,https://t.co/jj6KkP4wR0,2022-02-10 21:48:00+00:00,PhillyPolice,52,28,https://t.co/jj6KkP4wR0
501,RT @PPD14Dist: https://t.co/iuMpEoZGWL,2022-02-10 17:41:03+00:00,PhillyPolice,0,9,https://t.co/iuMpEoZGWL
502,Wanted: Suspects for Homicide in the 25th District [VIDEO] https://t.co/Awvdo5oJ6Y https://t.co/mC2AnuLiZd,2022-02-10 12:05:51+00:00,PhillyPolice,9,10,https://t.co/Awvdo5oJ6Yhttps://t.co/mC2AnuLiZd
503,Wanted: Suspects for Shooting Incident in the 6th District [VIDEO] https://t.co/KGkiaSdemm https://t.co/o181ZkHrMO,2022-02-09 16:20:48+00:00,PhillyPolice,7,23,https://t.co/KGkiaSdemmhttps://t.co/o181ZkHrMO
504,Wanted: Suspect for Commercial Robbery in the 22nd District [VIDEO] https://t.co/PL3DMeNQzr https://t.co/11yvrT49T5,2022-02-08 18:26:28+00:00,PhillyPolice,4,6,https://t.co/PL3DMeNQzrhttps://t.co/11yvrT49T5
505,Wanted: Suspect for Fatal Leaving the Scene in the 12th District [VIDEO] https://t.co/njBdZI3VWO https://t.co/XZoX0pqTu4,2022-02-08 16:08:30+00:00,PhillyPolice,4,6,https://t.co/njBdZI3VWOhttps://t.co/XZoX0pqTu4
506,Wanted: Suspect for Leaving the Scene Auto vs Pedestrian in the 39th District [VIDEO] https://t.co/wtdxldrcck https://t.co/kG7gXk8p2M,2022-02-08 16:05:52+00:00,PhillyPolice,3,6,https://t.co/wtdxldrcckhttps://t.co/kG7gXk8p2M
507,Wanted: Suspect for Fatal Hit and Run in the 3rd District [VIDEO] https://t.co/8Tv4eqAwMg https://t.co/72FbpKuB8t,2022-02-07 18:54:23+00:00,PhillyPolice,15,16,https://t.co/8Tv4eqAwMghttps://t.co/72FbpKuB8t
508,Wanted: Suspect for Commercial Burglary in the 6th District [VIDEO] https://t.co/cbk6n4ib09 https://t.co/yQAOW3ONkO,2022-02-07 16:36:11+00:00,PhillyPolice,10,12,https://t.co/cbk6n4ib09https://t.co/yQAOW3ONkO
509,Wanted: Suspects for Robbery in the 6th District [VIDEO] https://t.co/Tg46d87e94 https://t.co/a1MFd4m87V,2022-02-07 12:24:18+00:00,PhillyPolice,74,53,https://t.co/Tg46d87e94https://t.co/a1MFd4m87V
510,"RT @PPDCommish: Today, 22 new 911 dispatchers graduated from their training! Since December, we have added 50 new dispatchers - working tow…",2022-02-04 22:12:14+00:00,PhillyPolice,0,15,
511,Wanted: Suspects For Homicide in the 25th District [VIDEO] https://t.co/YE5ARLhCgj https://t.co/QdFv8OEzt5,2022-02-04 11:56:28+00:00,PhillyPolice,32,33,https://t.co/YE5ARLhCgjhttps://t.co/QdFv8OEzt5
512,Wanted: Suspect for Terroristic Threats in the 22nd District [VIDEO] https://t.co/zjKQXQES6O https://t.co/FWpDrCG6tu,2022-02-04 10:50:22+00:00,PhillyPolice,17,14,https://t.co/zjKQXQES6Ohttps://t.co/FWpDrCG6tu
513,Wanted: Suspect for Shooting Incident/Victim in the 22nd District [VIDEO] https://t.co/7QT03qGJpU https://t.co/3jDP0R9Vfw,2022-02-03 12:22:56+00:00,PhillyPolice,5,7,https://t.co/7QT03qGJpUhttps://t.co/3jDP0R9Vfw
514,RT @PPDAnthonyLuca: Phila. SWAT along with the PFD providing the School District of Philadelphia with an Active Shooter Table Top Exercise.…,2022-02-02 20:58:04+00:00,PhillyPolice,0,14,
515,"This morning, the @PhillyPolice Honor Guard joins thousands of family, friends, and fellow first responders for the services of fallen @NYPDnews Officer Wilbert Mora. We will forever honor his memory. https://t.co/csFiLStwFS",2022-02-02 16:21:42+00:00,PhillyPolice,235,28,https://t.co/csFiLStwFS
516,RT @PPDInspThomas: @PhillyPolice @PhiladelphiaGov https://t.co/A2Zj9xHMZr,2022-02-02 15:36:25+00:00,PhillyPolice,0,15,https://t.co/A2Zj9xHMZr
517,RT @PPDCommish: Feb. is #BlackHistoryMonth &amp; PPD celebrates the Black trailblazers whose accomplishments have added much to America's cultu…,2022-02-01 15:23:48+00:00,PhillyPolice,0,6,
518,Wanted: Suspect for Home Invasion/Robbery in the 6th District [VIDEO] https://t.co/sbcVUkxhpL https://t.co/aIPPgwcGuG,2022-02-01 11:56:08+00:00,PhillyPolice,8,10,https://t.co/sbcVUkxhpLhttps://t.co/aIPPgwcGuG
519,Wanted: Suspect for Attempted Robbery in the 6th District [VIDEO] https://t.co/5CnmBIGuWJ https://t.co/mmG42g0Bet,2022-02-01 11:38:18+00:00,PhillyPolice,14,17,https://t.co/5CnmBIGuWJhttps://t.co/mmG42g0Bet
520,Wanted: Suspects for Attempted Carjacking in the 15th District [VIDEO] https://t.co/4ohpmCArBk https://t.co/r5ovX9psq5,2022-01-30 15:36:13+00:00,PhillyPolice,8,13,https://t.co/4ohpmCArBkhttps://t.co/r5ovX9psq5
521,Wanted: Suspects for Residential Burglary in the 6th District [VIDEO] https://t.co/Eulq7NSI8w https://t.co/RnargR4Pbl,2022-01-30 15:02:54+00:00,PhillyPolice,17,11,https://t.co/Eulq7NSI8whttps://t.co/RnargR4Pbl
522,Update: Child and vehicle LOCATED 800 block of Huntingdon Street. Child is SAFE. Thank you for your shares! https://t.co/o6ixnE8jD0,2022-01-30 02:35:33+00:00,PhillyPolice,156,50,https://t.co/o6ixnE8jD0
523,#NoSavesies https://t.co/ldhoby4XSO,2022-01-29 17:48:27+00:00,PhillyPolice,19,6,https://t.co/ldhoby4XSO
524,RT @PPDCommish: An OUTSTANDING collaborative effort between our Narcotics Division &amp; @DEAPHILADELPHIA led to the seizure of multiple firear…,2022-01-28 20:38:32+00:00,PhillyPolice,0,28,
525,"RT @PPDJasReilly: Hoy, miembros del departamento de @PhillyPolice se une con familiares y amigos de todo el país para el funeral de @NYPDne…",2022-01-28 17:31:17+00:00,PhillyPolice,0,3,
526,"Today, the @PhillyPolice Honor Guard joins family, friends, and other first responders from across the nation for the funeral of @NYPDnews Officer Jason Rivera. We will forever honor his memory. https://t.co/ol9JlNthAo",2022-01-28 15:56:54+00:00,PhillyPolice,368,58,https://t.co/ol9JlNthAo
527,Wanted: Suspects for Robbery in the 18th District [VIDEO] https://t.co/Oz9gRjNOye https://t.co/aXUzbdl8AH,2022-01-28 12:12:10+00:00,PhillyPolice,11,5,https://t.co/Oz9gRjNOyehttps://t.co/aXUzbdl8AH
528,"RT @PPDCommish: Today, myself &amp; D/C Ben Naish joined @AJCGlobal for an important conversation on issues facing our Jewish communities. On #…",2022-01-27 20:48:36+00:00,PhillyPolice,0,7,
529,Wanted: Suspects for Shooting Incident in the 6th District [VIDEO] https://t.co/6ROSCQXu2I https://t.co/TyJdCq760V,2022-01-27 14:02:31+00:00,PhillyPolice,19,19,https://t.co/6ROSCQXu2Ihttps://t.co/TyJdCq760V
530,Wanted: Suspect for Theft in the 19th District [VIDEO] https://t.co/WYe5X0l3OU https://t.co/Pv2kt6Ecoc,2022-01-27 11:27:24+00:00,PhillyPolice,7,13,https://t.co/WYe5X0l3OUhttps://t.co/Pv2kt6Ecoc
531,Wanted: Suspects for Robbery Pattern in the 35th and 39th Districts https://t.co/HgIrFXGOYj https://t.co/Y3wNIkszfB,2022-01-26 18:46:19+00:00,PhillyPolice,19,14,https://t.co/HgIrFXGOYjhttps://t.co/Y3wNIkszfB
532,"RT @FOPLodge5: The Philadelphia FOP Lodge 5 is offering a $10,000 reward for any information leading to the arrest of a suspect that shot t…",2022-01-25 21:03:21+00:00,PhillyPolice,0,60,
533,Wanted: Suspect for Shooting Incident/Victim in the 35th District [VIDEO] https://t.co/Lc4vmPA3dH https://t.co/FbWVQ5JLLO,2022-01-25 17:57:24+00:00,PhillyPolice,21,18,https://t.co/Lc4vmPA3dHhttps://t.co/FbWVQ5JLLO
534,Wanted: Suspect for Residential Burglary in the 17th District [VIDEO] https://t.co/eGHUvwmuc7 https://t.co/uObJ4lIAeY,2022-01-25 17:39:08+00:00,PhillyPolice,8,8,https://t.co/eGHUvwmuc7https://t.co/uObJ4lIAeY
535,RT @PPDCommish: The PPD remains laser-focused on apprehending those that seek to bring harm to Philadelphia. These are just some of the out…,2022-01-24 21:01:08+00:00,PhillyPolice,0,18,
536,Wanted: Suspects for Commercial Robbery in the 18th District [VIDEO] https://t.co/CpzSLU7GsI https://t.co/CFPIATa4oH,2022-01-23 14:54:39+00:00,PhillyPolice,14,13,https://t.co/CpzSLU7GsIhttps://t.co/CFPIATa4oH
537,Fidelis Ad Mortem https://t.co/tWEgYfkQcz,2022-01-22 14:42:32+00:00,PhillyPolice,107,25,https://t.co/tWEgYfkQcz
538,RT @PPDCommish: The number of people who are willing to  illegally carry guns and use them against civilians and police is repulsive. Kudos…,2022-01-21 14:28:02+00:00,PhillyPolice,0,15,
539,Wanted: Suspects for Commercial Robbery in the 22nd District [VIDEO] https://t.co/rjsoXehSkA https://t.co/kpigIpAfJt,2022-01-20 12:23:30+00:00,PhillyPolice,17,15,https://t.co/rjsoXehSkAhttps://t.co/kpigIpAfJt
540,Wanted: Suspect for Shooting Incident/Victim in the 6th District [VIDEO] https://t.co/Vp1AhKubOe https://t.co/UcrBYoNMxv,2022-01-20 12:05:08+00:00,PhillyPolice,4,7,https://t.co/Vp1AhKubOehttps://t.co/UcrBYoNMxv
541,"RT @PPDCommish: There is no single issue that is more important to me, or the members of the PPD, than fighting violent crime. One of the m…",2022-01-19 18:21:16+00:00,PhillyPolice,0,39,
542,RT @PhilaOEM: Freezing temperatures increase frostbite and hypothermia risk. Learn the warning signs of frostbite and how to keep your body…,2022-01-19 16:45:47+00:00,PhillyPolice,0,12,
543,"To find your PPD Police District, visit https://t.co/UZxmOkHpf7 and use our District Locater tool https://t.co/lsqsNCNAOQ",2022-01-19 14:40:53+00:00,PhillyPolice,14,7,https://t.co/UZxmOkHpf7https://t.co/lsqsNCNAOQ
544,Wanted: Suspects for Vandalism in the 6th District [VIDEO] https://t.co/7eWd7bPpNv https://t.co/rhb9p1jeaf,2022-01-19 11:33:39+00:00,PhillyPolice,5,12,https://t.co/7eWd7bPpNvhttps://t.co/rhb9p1jeaf
545,Wanted: Suspects for Homicide in the 2nd District [VIDEO] https://t.co/xGsmtb1pRL https://t.co/OLq52edXKj,2022-01-17 21:23:14+00:00,PhillyPolice,22,26,https://t.co/xGsmtb1pRLhttps://t.co/OLq52edXKj
546,"RT @PPDCommish: Happy #MartinLutherKingDay to all! Today - and every day - we honor and celebrate Dr. King's service and sacrifice.  ""We mu…",2022-01-17 15:20:44+00:00,PhillyPolice,0,7,
547,RT @PPDJasReilly: @PhillyPolice está aumentando las patrullas alrededor de las sinagogas en luz de los eventos que están sucediendo en Texa…,2022-01-15 22:59:11+00:00,PhillyPolice,0,4,
548,"The Philadelphia Police Department is monitoring the hostage situation at a Colleyville, TX Synagogue. While there are no indications that there are any ties to Philadelphia, the PPD has increased patrols around area synagogues and places of worship.",2022-01-15 22:25:15+00:00,PhillyPolice,261,46,
549,"RT @PPDCommish: OUTSTANDING job by Highway Patrol,@PPD16Dist &amp; @PPD19Dist officers who apprehended and recovered 2 guns from 2 suspects tha…",2022-01-15 15:51:09+00:00,PhillyPolice,0,30,
550,Wanted: Suspects for Robbery in the 19th District [VIDEO] https://t.co/gaH4z76DZt https://t.co/ETRQvahBnT,2022-01-14 20:24:09+00:00,PhillyPolice,19,18,https://t.co/gaH4z76DZthttps://t.co/ETRQvahBnT
551,Wanted: Suspects for Carjacking in the 9th District [VIDEO] https://t.co/QBceTo0TII https://t.co/T6auaPJfbQ,2022-01-14 19:50:06+00:00,PhillyPolice,19,29,https://t.co/QBceTo0TIIhttps://t.co/T6auaPJfbQ
552,Wanted: Suspect for Theft of Firearm in the 16th District [VIDEO] https://t.co/41Yu7yZdV7 https://t.co/lLLcJj5SJy,2022-01-13 13:32:11+00:00,PhillyPolice,7,8,https://t.co/41Yu7yZdV7https://t.co/lLLcJj5SJy
553,RT @PPDJasReilly: El departamento de policía @PhillyPolice quiere que estèn consciente de lo que sucede a tu alrededor,2022-01-13 11:18:31+00:00,PhillyPolice,0,9,
554,Wanted: Suspect for Commercial Burglary in the 16th District [VIDEO] https://t.co/BCaMhEWBTS https://t.co/7CqUM6xp35,2022-01-13 11:13:13+00:00,PhillyPolice,12,11,https://t.co/BCaMhEWBTShttps://t.co/7CqUM6xp35
555,"RT @PPDCommish: There is no single issue that is more important to me, or the members of the PPD, than fighting violent crime. One of the m…",2022-01-13 00:30:31+00:00,PhillyPolice,0,96,
556,RT @RepAmenBrown: Save yourself from carjacking with these tips from @PhillyPolice. They could save your life or the life of someone you lo…,2022-01-11 21:02:43+00:00,PhillyPolice,0,33,
557,Wanted: Suspect for Vandalism in the 6th District [VIDEO] https://t.co/upvHuUaN2p https://t.co/WGeg0QSc6n,2022-01-11 16:46:18+00:00,PhillyPolice,12,11,https://t.co/upvHuUaN2phttps://t.co/WGeg0QSc6n
558,Wanted: Suspects for Multiple Robberies in the 18th District [VIDEO] https://t.co/G7PTY6QUKb https://t.co/i2CDL7ZRAq,2022-01-10 11:45:59+00:00,PhillyPolice,19,14,https://t.co/G7PTY6QUKbhttps://t.co/i2CDL7ZRAq
559,Wanted: Suspect for Commercial Burglary in the 1st District https://t.co/8EhWusXv5q https://t.co/mAg0A7X0KU,2022-01-10 11:33:15+00:00,PhillyPolice,12,13,https://t.co/8EhWusXv5qhttps://t.co/mAg0A7X0KU
560,Wanted: Suspects for Residential Burglary in the 6th District [VIDEO] https://t.co/kKCIWsWHUh https://t.co/Vk02IXouMc,2022-01-07 04:00:44+00:00,PhillyPolice,12,16,https://t.co/kKCIWsWHUhhttps://t.co/Vk02IXouMc
561,Wanted: Suspects for Commercial Robbery in the 22nd District [VIDEO] https://t.co/y5dJXaZhVC https://t.co/yvOpGs6QKN,2022-01-07 03:28:46+00:00,PhillyPolice,9,11,https://t.co/y5dJXaZhVChttps://t.co/yvOpGs6QKN
562,"RT @PPDCommish: Yesterday's horrific house fire was yet another reminder about the fragility of life. The loss is unconscionable, and we ar…",2022-01-06 18:12:50+00:00,PhillyPolice,0,8,
563,Wanted: Suspects for Residential Burglary in the 26th District [VIDEO] https://t.co/2xt3burpBg https://t.co/4mxu5DDGvj,2022-01-06 11:19:50+00:00,PhillyPolice,20,14,https://t.co/2xt3burpBghttps://t.co/4mxu5DDGvj
564,"RT @FBIPhiladelphia: The FBI is offering a reward of up to $25,000 for info leading to  the arrest of Justin Smith, charged w/the murder of…",2022-01-05 18:55:06+00:00,PhillyPolice,0,30,
565,"A look back, and a look ahead: 

https://t.co/8NAbBCB0Le",2022-01-01 18:20:30+00:00,PhillyPolice,8,0,https://t.co/8NAbBCB0Le
566,RT @PPDTroyBrown: Be safe out there tonight ! https://t.co/2BCX0Ho4JG,2022-01-01 02:20:13+00:00,PhillyPolice,0,37,https://t.co/2BCX0Ho4JG
567,"RT @PhillyFireDept: Don't endanger yourself, your loved ones, or your community -- leave fireworks to the pros! @DelRiverWfront has shows t…",2021-12-31 18:22:04+00:00,PhillyPolice,0,12,
568,Wanted: Suspects for Shooting Incident/Victims in the 14th District https://t.co/P4CNE4WX33 https://t.co/tWxKC2rvPM,2021-12-31 17:24:54+00:00,PhillyPolice,27,13,https://t.co/P4CNE4WX33https://t.co/tWxKC2rvPM
569,Wanted: Suspects for Commercial Robbery/Shooting Victim in the 2nd District [VIDEO] https://t.co/1t6TdNMWWg https://t.co/i3kAXWmy1k,2021-12-31 11:43:56+00:00,PhillyPolice,8,7,https://t.co/1t6TdNMWWghttps://t.co/i3kAXWmy1k
570,Wanted: Suspects for Homicide in the 15th District [VIDEO] https://t.co/GxrDkBm1k2 https://t.co/KoPmGPCdT7,2021-12-31 11:25:06+00:00,PhillyPolice,42,26,https://t.co/GxrDkBm1k2https://t.co/KoPmGPCdT7
571,RT @PPDInspThomas: @PhillyPolice https://t.co/AxVzMz11IE,2021-12-31 02:50:46+00:00,PhillyPolice,0,6,https://t.co/AxVzMz11IE
572,RT @PPD03Dist: New Years Day is coming up quickly!  Be mindful of 2nd Street closures from Washington down to Ritner. Closures will be effe…,2021-12-30 17:58:15+00:00,PhillyPolice,0,3,
573,"RT @gregbucceroni: Discretely report information on unsolved homicides, shootings or major crime incidents to the Philadelphia Police Depar…",2021-12-29 17:53:09+00:00,PhillyPolice,0,15,
574,RT @PPDCommish: Congrats to the 80+ members of @PPDRecruitTrng Class 396 as they begin their journey towards becoming PPD officers. There a…,2021-12-28 17:07:21+00:00,PhillyPolice,0,8,
575,RT @PPDCommish: We're never too old to believe in what many want us to think is impossible or unattainable. From all of us at @PhillyPolice…,2021-12-25 23:05:05+00:00,PhillyPolice,0,17,
576,Happening Now https://t.co/pDbKmNNcNe,2021-12-22 18:00:56+00:00,PhillyPolice,9,2,https://t.co/pDbKmNNcNe
577,RT @PPDCommish: Great news today as our brave @PPD26Dist officer was released from Temple Hospital after being shot last night while attemp…,2021-12-22 17:56:55+00:00,PhillyPolice,0,32,
578,RT @PhiladelphiaGov: Join us at 1 p.m. today for a bi-weekly briefing on the City’s response to the gun violence epidemic in Philadelphia.…,2021-12-22 17:33:10+00:00,PhillyPolice,0,7,
579,Wanted: Suspect for Commercial Robbery in the 9th District [VIDEO] https://t.co/22hINbXTtq https://t.co/lVuS7ENM6v,2021-12-22 12:47:30+00:00,PhillyPolice,10,10,https://t.co/22hINbXTtqhttps://t.co/lVuS7ENM6v
580,RT @FBIPhiladelphia: Can you help the FBI &amp; @PhillyPolice ID this serial bank robber? He's believed to have struck 7 Center City banks in l…,2021-12-21 22:07:54+00:00,PhillyPolice,0,24,
581,Wanted: Suspect for Homicide in the 24th District [VIDEO] https://t.co/lIX9mUeUg4 https://t.co/4LJ8dWxf7T,2021-12-21 16:53:41+00:00,PhillyPolice,16,17,https://t.co/lIX9mUeUg4https://t.co/4LJ8dWxf7T
582,"RT @PPDCommish: Today, I joined Ret. PPD Commissioner Sylvester Johnson and other former and current PPD members to say goodbye to retired…",2021-12-20 17:25:08+00:00,PhillyPolice,0,8,
583,Wanted: Suspect for Double Homicide in the 15th District [VIDEO] https://t.co/tvFVBTdazM https://t.co/RwluFXBM7w,2021-12-20 11:42:22+00:00,PhillyPolice,32,27,https://t.co/tvFVBTdazMhttps://t.co/RwluFXBM7w
584,"RT @PPDAltoviseLove: A wonderful day 4 Shop w/a Cop! @Walmart @JustLikeNewFurniture Phila PoliceFoundation
@FBBChildrens
@McDonalds 
@Starb…",2021-12-18 23:33:20+00:00,PhillyPolice,0,4,
585,Wanted: Suspect for Auto vs Pedestrians in the 24th District [VIDEO] https://t.co/W5Y1Uq0Xga https://t.co/dx0SOSlSdj,2021-12-18 10:26:20+00:00,PhillyPolice,11,9,https://t.co/W5Y1Uq0Xgahttps://t.co/dx0SOSlSdj
586,Wanted: Suspect for Commercial Robbery/Shooting in the 19th District [VIDEO] https://t.co/6GRlqBHqr6 https://t.co/iVu2vCEpUz,2021-12-17 11:31:29+00:00,PhillyPolice,21,20,https://t.co/6GRlqBHqr6https://t.co/iVu2vCEpUz
587,"We are saddened by the loss of retired PC Richard Neal - PPD PC from 1992-1998. He was truly a man of the people; spending post of his career in patrol. He is credited with improving IAB practices and was dedicated to improving Police/Community Relations. RIP, Commissioner. https://t.co/Y8m51L2VR9",2021-12-16 18:25:15+00:00,PhillyPolice,209,35,https://t.co/Y8m51L2VR9
588,NOW HIRING School Crossing Guards! The Philadelphia Office of Human Resources is recruiting onsite for School Crossing Guards TODAY at The NE Regional Library at 2228 Cottman Ave from 12 PM to 2 PM! You can also apply online at https://t.co/DA3JzTZ3Bd https://t.co/q2FlLqha3r,2021-12-16 16:30:09+00:00,PhillyPolice,14,15,https://t.co/DA3JzTZ3Bdhttps://t.co/q2FlLqha3r
589,Wanted: Suspects for Robbery in the 25th District [VIDEO] https://t.co/7rTlwZseLK https://t.co/Ar9lXw0m5i,2021-12-15 18:05:32+00:00,PhillyPolice,13,14,https://t.co/7rTlwZseLKhttps://t.co/Ar9lXw0m5i
590,Wanted: Suspect for Commercial Burglary in the 9th District [VIDEO] https://t.co/FOFOliCapt https://t.co/Hr2XpGi2Jf,2021-12-15 17:50:00+00:00,PhillyPolice,9,7,https://t.co/FOFOliCapthttps://t.co/Hr2XpGi2Jf
591,Wanted: Suspect for Homicide in the 12th District [VIDEO] https://t.co/LX24Nsi2VD https://t.co/FlXf4WyGQL,2021-12-15 11:55:48+00:00,PhillyPolice,10,8,https://t.co/LX24Nsi2VDhttps://t.co/FlXf4WyGQL
592,Wanted: Suspect for Commercial Burglary in the 6th District [VIDEO] https://t.co/4AjwE6mK9A https://t.co/TQJ9ldoK06,2021-12-14 17:20:00+00:00,PhillyPolice,10,8,https://t.co/4AjwE6mK9Ahttps://t.co/TQJ9ldoK06
593,Wanted: Suspects for Commercial Robbery in the 2nd District [VIDEO] https://t.co/fdrb1tkj8W https://t.co/VZIpoRsFZS,2021-12-14 11:52:45+00:00,PhillyPolice,5,11,https://t.co/fdrb1tkj8Whttps://t.co/VZIpoRsFZS
594,Wanted: Suspect for Residential Burglary in the 6th District [VIDEO] https://t.co/hTKWhhThNQ https://t.co/kmn6d2lmZc,2021-12-13 13:47:29+00:00,PhillyPolice,6,9,https://t.co/hTKWhhThNQhttps://t.co/kmn6d2lmZc
595,RT @PPDMikeGarvey: @PhillyPolice wrapped up its #ToysforTots drive today. Thanks to all that donated toys for our local children. 64 boxes…,2021-12-11 00:37:57+00:00,PhillyPolice,0,5,
596,RT @PPDMikeGarvey: The @PhillyPolice #ToysForTots truck is loaded and ready to drop off with our friends at #USMC. https://t.co/GW9YkIDo8i,2021-12-10 22:03:30+00:00,PhillyPolice,0,6,https://t.co/GW9YkIDo8i
597,@aklagsbrun @PPDCommish @PhillyMayor @DA_LarryKrasner Thank you. We are aware of the contents of this image and an investigation into this incident is underway.,2021-12-09 19:33:30+00:00,PhillyPolice,90,0,
598,Wanted: Suspects for Robbery/Carjacking in the 1st District [VIDEO] https://t.co/EwoA2OLeAO https://t.co/MITrBspdF9,2021-12-09 11:50:24+00:00,PhillyPolice,19,19,https://t.co/EwoA2OLeAOhttps://t.co/MITrBspdF9
599,Sahara Little has been located and is unharmed. We thank the public and media for their assistance! https://t.co/Tpk427eItW,2021-12-08 13:30:25+00:00,PhillyPolice,271,40,https://t.co/Tpk427eItW
