,links,titles,text,date,time
0,https://truecrimedaily.com/2022/10/28/philadelphia-former-sheriff-samir-ahmad-accused-selling-guns-used-roxborough-scrimmage-shooting/,"Former Philly deputy accused of selling guns, including one used in deadly high school shooting","'PHILADELPHIA (TCD) -- A 29-year-old man faces federal charges after he allegedly sold guns, including one that was used in a fatal high school shooting, while employed as a law enforcement official.', ""In a statement, the U.S. Attorney's Office for the Eastern District of Pennsylvania announced Samir Ahmad was charged with firearms trafficking and selling firearms to a person unlawfully in the United States. He reportedly worked at the Philadelphia Sheriff's Office as a deputy when the sales allegedly occurred."", 'Ahmad allegedly sold a confidential informant two semi-automatic pistols and ammunition. The informant reportedly told Ahmad he was not in the U.S. legally and worried he could ""get deported"" if he got caught.', 'Ahmad allegedly told the man, ""You don\'t got to worry about none of that.""', 'He reportedly made $3,000 as a result of the sale.', ""The Philadelphia Sheriff's Office terminated Ahmad's employment Oct. 19, and he was taken into custody by federal agents."", 'According to a statement from the Sheriff\'s Office, Ahmad was hired in February 2018 ""under a previous administration.""', 'One of the guns Ahmad allegedly sold was reportedly used in a shooting that killed 14-year-old Nicholas Elizalde on Sept. 27 as he and a group of other students were walking after a football scrimmage. Philadelphia Police said at the time the suspects ""ambushed"" the group of students. Four students were injured.', ""The U.S. Attorney's Office says Ahmad could face up to 15 years in prison if he is convicted."", 'MORE:', ""Former Philadelphia Sheriff’s Deputy Arrested and Charged With Trafficking Firearms - U.S. Attorney's Office for the Eastern District of Pennsylvania14-year-old student killed, 4 injured in shooting after Philadelphia high school football scrimmage, 9/28/2022 - TCD"", 'TRUE CRIME DAILY: THE PODCAST covers high-profile and under-the-radar cases every week. Subscribe to our YouTube page for podcasts, exclusive videos, and more, and don’t forget to follow us on TikTok.', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",10/28/2022,2:38 pm
71,https://truecrimedaily.com/2018/04/16/starbucks-ceo-apologizes-to-2-black-men-arrested/,Starbucks CEO apologizes to 2 black men arrested,"""PHILADELPHIA -- (WGN) -- Starbucks sells itself as a community gathering spot as much as a coffeehouse, a welcoming place with comfortable chairs for lingering, trendy music and Wi-Fi. That's one reason the arrest of two black men who were sitting in a Starbucks struck a nerve for so many: They were doing exactly what people do at most any of the chain's 28,000 stores worldwide."", ""The CEO of Starbucks Co., Kevin Johnson, called the arrests a “reprehensible outcome” and said he wants to personally apologize to the men, saying the company “stands firmly against discrimination or racial profiling.” But that didn't stop protesters from gathering Sunday outside the store in downtown Philadelphia where the arrests occurred."", 'As people ordered coffee inside, the Rev. Jeffrey Jordan led a crowd of a couple dozen in chants of “I am somebody, and I demand equality now.”', ""“It is a shame that (in) the year 2018 we're still putting up with this mess,” said Jordan. “This country was built on the backs of black and brown people and now Starbucks is going to treat us like we're second-class.”"", ""In Washington, D.C., Gregory Wilkins usually visits one of three neighborhood Starbucks for about 45 minutes before work to read the paper with his coffee or smoke a cigarette at the outside tables. Wilkins, who is black, said he'd consider going elsewhere if something like the incident in Philadelphia occurred again."", 'FULL STORY: Starbucks CEO apologizes to 2 black men arrested - WGN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",04/16/2018,4:55 am
72,https://truecrimedaily.com/2018/04/09/mom-boyfriend-accused-of-beating-4-year-old-boy-to-death-over-spilled-cereal/,"Mom, boyfriend accused of beating 4-year-old boy to death over spilled cereal","'PHILADELPHIA -- (WGHP) -- A Philadelphia couple is accused of beating a 4-year-old boy to death for spilling his cereal, KYW reports.', 'Lisa Smith, 19, and her 26-year-old boyfriend, Keiff King, have been charged with murder in connection with the Jan. 22 death of Tahjir Smith.', 'Paramedics found the 4-year-old unresponsive inside a home in Willow Grove. Lisa Smith, who is his mother, initially told police she was walking home from a local mall when Tahjir became ""wobbly"" and struggled to breathe.', 'But his death was recently ruled a homicide after an autopsy showed that he died of multiple blunt and thermal injuries, as well as shock.', 'The boy was reportedly forced to hold a push-up position for a long period of time. When he dropped from the position, Smith and her boyfriend allegedly hit him on the head and struck his body repeatedly with a sandal.', 'The boyfriend also admitted to throwing the 4-year-old under a scalding shower, which an expert later discovered burned his shoulder.', 'FULL STORY: Mom, boyfriend accused of beating 4-year-old boy to death over spilled cereal - WGHP', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",04/09/2018,10:19 am
73,https://truecrimedaily.com/2018/03/29/father-accused-of-leaving-2-year-old-son-to-die-found-guilty-of-murder/,Father accused of leaving 2-year-old son to die found guilty of murder,"'TULLYTOWN, Pa. -- (WPIX) -- A New Jersey man who authorities say left his 2-year-old son to die after a crash that happened as he fled from allegedly shoplifting from a Philadelphia-area Walmart has been found guilty of murder.', 'Prosecutors say 28-year-old Christopher Kuhn, of Hamilton, was convicted Wednesday of third-degree murder and other charges.', 'Police say Kuhn fled the Levittown Town Center store in October after taking $228 worth of television speakers.', 'Kuhn ran a red light and collided with two other vehicles, the impact throwing his son onto the road. Police say Kuhn stepped over the injured toddler before running away.', ""The boy was pronounced dead at a hospital. Police say he wasn't in a safety seat."", 'FULL STORY: N.J. father accused of leaving 2-year-old son to die found guilty of murder - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/29/2018,11:31 am
74,https://truecrimedaily.com/2018/03/20/st-josephs-university-student-found-dead-in-bermuda/,St. Joseph’s University student found dead in Bermuda,"""PHILADELPHIA -- (WPMT) -- Authorities in Bermuda have confirmed the death of a 19-year-old St. Joseph's University student who went missing over the weekend."", ""Acting Assistant Commissioner of Police James Howard announced Monday that Mark Dombroski's body was found in a moat at Fort Prospect."", 'Howard said foul play has not been ruled out and forensic officers are examining the scene where the body was found.', ""Dombroski, a freshman at Saint Joseph's University in Philadelphia, was a member of the rugby team and was on the island to compete in the 2018 Ariel Re Bermuda International 7s Rugby Tournament."", 'The tournament ended on Saturday. According to police, “It then appears that Mark along with friends and family went out to socialize.”', 'According to police, Dombroski was last seen by his family and friends just after midnight Sunday at a restaurant called The Dog House.', ""Police were notified of Dombroski's disappearance at 9:39 a.m. Sunday and Howard said police “within an hour mobilized officers to commence looking through CCTV and checking for the young man.”"", 'Police confirmed that “CCTV footage indicates that Mark was seen alone at 1:09 a.m. Sunday, March 18, walking east along Front Street just past the junction with King Street. He was wearing a green T-shirt, khaki pants and black shoes. He appeared to be using a cellphone device.”', 'Bermuda Police Services are asking anyone with information to contact police headquarters.', ""The Associated Press reports Detective Sgt. Jason Smith said there's no evidence Dombroski was drunk, or that alcohol played a role in his disappearance."", ""Lisa Dombroski speculated her son, who had hurt his shoulder in a game that day and wasn't feeling well, had simply wanted to call it a night. She said the surveillance footage showed him favoring his arm, the AP reports."", ""FULL STORY: St. Joseph's University student found dead in Bermuda - WPMT"", 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/20/2018,9:38 am
75,https://truecrimedaily.com/2018/03/16/neurologist-who-admitted-groping-patients-faces-new-charges/,Neurologist who admitted to groping patients faces new charges,"'MERCER COUNTY, N.J. -- (WPIX) -- A neurologist who admitted groping women at a Philadelphia clinic was charged with sexually molesting patients in New Jersey, the third state to accuse him of using his position as a prominent pain doctor to victimize women under his care.', 'A Mercer County grand jury indicted Dr. Ricardo Cruciani on multiple counts of sexual assault and criminal sexual contact. The indictment, which was returned last week and made public on Thursday, alleged that he used force or coercion to have patients perform oral sex on him and touch his genitals, and that he penetrated them with his fingers.', ""Seven women alleged Cruciani victimized them between January 2014 and January 2016 while he was chief neurologist at Capital Health's Institute of Neurosciences in Hopewell Township."", ""Cruciani's lawyer, Mark Furman, did not immediately respond to a request for comment. Cruciani was processed by Hopewell Township police this week and released pending an initial court appearance."", 'FULL STORY: Neurologist who admitted groping patients faces new charges - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/16/2018,4:25 am
76,https://truecrimedaily.com/2018/03/14/disturbing-video-shows-texas-minor-league-baseball-player-hit-girlfriend/,Disturbing video shows Texas minor league baseball player hit girlfriend,"'CORPUS CHRISTI, Texas -- (KXAN) -- Graphic surveillance video has been released showing a minor league baseball player repeatedly hitting his girlfriend inside a Corpus Christi stadium.', 'The video, obtained by NBC affiliate KRIS, shows Danry Vasquez walking into a stairwell with a woman, who he then hits forcefully several times as they go down the stairs, as well as pulling her hair.', 'The surveillance video was taken on Aug. 2, 2016 inside Whataburger Field, the home of the Corpus Christi Hooks baseball team.', 'KRISTV reports District Attorney Mark Gonzalez said the case against the player has been dismissed and Vasquez, 24, has complied with the conditions of his plea deal.', ""The outfielder was released from his new team, the Lancaster Barnstormers, this week after the Pennsylvania team's management became aware of the video, according to NBC Philadelphia."", 'Vasquez\'s attorney told the NBC station that his client was remorseful for the incident because it was ""shameful.""', 'The affiliate reports both Vasquez and his girlfriend had been dating since their teens and came to the United States together from Venezuela when he was recruited by Major League Baseball.', 'FULL STORY: Disturbing video shows Texas minor league baseball player hit girlfriend - KXAN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/14/2018,4:42 pm
77,https://truecrimedaily.com/2018/02/05/parents-leave-boy-in-bar-parking-lot-to-watch-eagles-play-deputies-say/,"Parents leave boy in bar parking lot to watch Eagles play, deputies say","'FLAGLER BEACH, Fla. -- (WKMG) -- A man and a woman were arrested Sunday after authorities say they left a young boy outside a Flagler County bar so they could watch the Philadelphia Eagles play the New England Patriots in the Super Bowl.', ""Several people called the Flagler County Sheriff's Office Sunday evening to report the boy wandering in the parking lot in front of the Beer House on U.S. Highway 1."", 'When Bunnell police, and later Flagler deputies, arrived they spoke with Kristal Valenti, 38, and her husband Robert Valenti, 42, who were inside drinking at the bar and watching the game.', 'Kristal Valenti said her son was left in their Ford truck in the parking lot because no one under 21 was allowed in the bar after 6 p.m., according to the arrest report. She told deputies that she has gone outside periodically and check on him.', 'Valenti told deputies she left the boy outside because ""it was the Super Bowl and she really wanted the Eagles to win,"" according to the report. One deputy said in the report that at one point she tried to fist bump him while talking about the NFL team.', 'Several bar patrons told deputies they were concerned when they saw the boy running close to U.S. Highway 1. Witnesses said the child was left in the parking lot for about two hours when authorities arrived.', 'Beer House staff also alleged that the couple brought outside alcohol into the bar, at which point the Valentis began arguing about who the alcoholic drink in question belonged to, according to the report.', 'The Valentis were arrested on charges of child neglect without great bodily harm and booked into the Flagler County Inmate Facility.', 'FULL STORY: Parents leave boy in bar parking lot to watch Eagles play, deputies say - WKMG', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",02/05/2018,9:31 am
78,https://truecrimedaily.com/2018/01/22/man-gets-life-sentence-for-killing-mother-with-hammer-attempting-to-kill-sister/,"Man gets life sentence for killing mother with hammer, attempting to kill sister","'NEWCOMERSTOWN, Ohio -- (KRON) -- An Ohio man will spend life in prison after pleading guilty to killing his mother with a hammer and attempting to kill his sister.', 'Charles A. Plants, of Newcomerstown, was sentenced in Tuscarawas County Court Friday according to the Times Reporter in New Philadelphia. The 32-year-old was arrested last July after his sister called 911 to report he had beaten her and bludgeoned their mother.', ""Amanda Miller, assistant prosecutor for Tuscarawas County, said Plants attacked his mother because she asked him to turn off the light. His mother called Plants' parole officer, who told him to calm down. Plants then got a 30-ounce hammer and beat his mother, 53-year-old Jane Davis, to death."", 'His sister, 32-year-old Cynthia Smith, was in the bathroom taking a shower and said she heard a commotion. She opened the door to see her brother standing there with something in his hand. She reportedly tried to shut the door but he forced his way into the bathroom and began attacking her as well. Smith pretended to be dead, and Plant fled the house. Smith then called 911.', 'Smith suffered serious injuries but recovered to face her brother in court.', ""“You always protected me,” Smith told Plants in court, according to the Times Reporter. “You're still my brother and I still love you. I just wish I had some answers. What you did was wrong. I don't hate you, but I wish Mom was still here.”"", 'FULL STORY: Man gets life sentence for killing mother with hammer, attempting to kill sister - KRON', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",01/22/2018,6:43 am
79,https://truecrimedaily.com/2018/01/17/pennsylvania-man-admits-murdering-aunt-and-step-uncle-taking-her-car-to-go-see-movie/,"Pennsylvania man admits murdering aunt and step-uncle, taking her car to go see movie","""POCONO TOWNSHIP, Pa. -- (WPMT) -- A 31-year-old man has admitted to stabbing his aunt and step-uncle to death, then taking his aunt's car to go see a movie, according to WNEP."", 'The bodies were found on Monday, but police believe the stabbings happened on Friday', ""Lancelot Fortune, 31, has been arrested in connection with the murders. Police say Fortune stabbed his aunt, Isadora Fortune, 56, and his step-uncle Richard Fells, 54, at the couple's home in Pocono Township."", '""I was totally surprised when I drove by yesterday and there were coroner vans and state trooper vans. I mean this is a really quiet street. It\'s not anything that I thought would happen here,"" Ryan Lohman told WNEP.', ""According to court papers, the victims' daughter asked police to do a welfare check because she had not heard from her parents in a few days."", 'The daughter later told police that Lancelot Fortune lived on and off with the victims at the home near Tannersville and would still visit from time to time.', ""According to court paperwork, the victims paid for Fortune to live at an apartment building on Sarah Street in Stroudsburg. It's where police arrested fortune on Monday and found blood on the apartment door."", 'Both Isadora Fortune and Richard Fells had multiple stab wounds, police say.', 'Authorities say Fortune admits to the stabbings, and also admits to taking his aunt\'s car and driving it to the Philadelphia area. He told police he ditched the murder weapon and clothing in the river at Penn\'s Landing then drove to King of Prussia where he saw the movie ""Jumanji.""', 'Police are not saying what the motive may have been, but arrest papers indicate Fortune was institutionalized for mental health issues in the past.', 'Fortune is currently locked up in Monroe County Prison. A preliminary hearing is scheduled for next Tuesday.', 'FULL STORY: Northern Pennsylvania man admits to murdering aunt and step-uncle, then taking her car to go see movie - WPMT', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",01/17/2018,12:31 pm
80,https://truecrimedaily.com/2018/01/10/police-man-shouted-f-that-baby-before-punching-pregnant-woman-in-stomach/,Police: Man shouted 'F— that baby' before punching pregnant woman in stomach,"'YORK, Pa. -- (WPMT) -- Police are searching for a 23-year-old York man accused of punching his pregnant girlfriend.', 'Juan Carlos-Jomel Rivera, of the first block of West Jackson St., is charged with aggravated assault and aggravated assault of an unborn child, according to York City Police.', ""Police say that on Jan. 2, officers were dispatched to the 500 block of W. Philadelphia St. to investigate the report of an assault. The victim, who is 36 weeks pregnant, told police that Rivera punched her in the stomach. She said she and Rivera had been arguing at her home, because the victim had kicked him out. During the confrontation, Rivera allegedly stabbed the victim's air mattress with a knife and then punched her in the right side of the stomach."", 'He allegedly yelled “F— that baby,” as he punched her, the victim told police.', 'The victim was taken to York Hospital for treatment, police say. She was transferred from the trauma unit to the labor and delivery floor before officers arrived to conduct a follow-up interview, but porvided a written statement to police.', ""FULL STORY: Police: York man shouted 'F— that baby' before punching pregnant woman in stomach - WPMT"", 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",01/10/2018,9:12 am
81,https://truecrimedaily.com/2017/12/01/murdered-teen-stabbed-80-times-set-on-fire-by-man-she-met-on-facebook/,"Murdered teen stabbed 80 times, set on fire by man she met on Facebook","'PHILADELPHIA -- (WGN) -- A Philadelphia man is charged with murdering a 15-year-old girl and setting her body on fire after they met on Facebook, according to WPVI.', 'Cole Swaringer-Herring, 23, faces murder, arson and other charges in connection with the death of Sabriya McLean.', 'According to police, the suspect met McLean in person on Monday night after the two were reportedly communicating on Facebook.', ""The suspect confessed to his parents, according to WPVI. After the suspect's parents contacted police, responding officers found the victim's body under a pile of leaves."", ""“It was a very violent act so we're looking at him in connection to some other possible cases that we've had,” Capt. Jack Ryan told WPVI."", ""Capt. Ryan told CBS Philly Herring burned the victim's body before hiding it under leaves. The suspect faces “abuse of a corpse” charges in addition to murder charges."", 'FULL STORY: Murdered teen stabbed 80 times, set on fire by man she met on Facebook - WGN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",12/01/2017,11:34 am
82,https://truecrimedaily.com/2017/11/22/woman-accused-of-killing-her-80-year-old-grandfather-by-stabbing-him-41-times/,Woman accused of killing her 80-year-old grandfather by stabbing him 41 times,"'PORT RICHMOND, Pa. -- (WGHP) -- A 21-year-old Pennsylvania woman is accused of stabbing her grandfather to death and leaving him naked on the kitchen floor, according to NBC 10.', 'Police say Patricia Diacson stabbed 80-year-old Robert Girard 41 times inside their home at about 9 p.m. on Nov. 15.', '“There was a lot of blood. Nothing was taken and no forced entry at this point,” said Captain Jack Ryan with Philadelphia Police.', 'WTXF reports Diacson initially told police she came home to find him naked in a pool of blood but later admitted to stabbing him.', 'FULL STORY: Woman accused of killing her 80-year-old grandfather by stabbing him 41 times - WGHP', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",11/22/2017,9:46 am
83,https://truecrimedaily.com/2017/11/22/neurologist-with-patients-in-new-york-and-new-jersey-pleads-guilty-to-charges-he-groped-patients/,Neurologist with patients in New York and New Jersey pleads guilty to charges he groped patients,"'PHILADELPHIA -- (WPIX) -- A neurologist facing allegations of sexual misconduct in three states pleaded guilty Tuesday to misdemeanor charges that he groped women at a Philadelphia clinic.', ""Dr. Ricardo Cruciani, 63, admitted that he assaulted seven patients in 2016 while he was chairman of Drexel University's neurology department and pleaded guilty to varying charges of indecent assault and harassment. Under a plea agreement, he will serve seven years' probation, register as a sex offender and forfeit his medical license."", ""Three former patients gave statements during the hearing. They said they had believed they'd found refuge from debilitating illnesses in the Ivy League-trained neurologist, who specializes in rare, complicated syndromes."", 'FULL STORY: Neurologist with patients in New York and New Jersey pleads guilty to charges he groped patients - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",11/22/2017,7:14 am
84,https://truecrimedaily.com/2017/10/24/marine-helps-police-after-man-allegedly-offers-him-25-000-to-kill-ex-girlfriend/,"Marine helps police after man allegedly offers him $25,000 to kill ex-girlfriend","'TRAVIS COUNTY, Texas -- (KXAN) -- An Austin man is in Travis County Jail after authorities say he tried to hire a U.S. Marine to kill his ex-girlfriend.', 'Keith James Cote, 62, was arrested early Monday morning after officials executed a search warrant and arrest warrant for the suspect. Cote is charged with soliciting to commit capital murder and is being held on $1 million bond.', ""Detectives with the Travis County Sheriff's Office searched Cote's home Monday morning, shortly after they took him into custody. Authorities say Cote offered the Marine $10,000 for the murder and an additional $15,000 “to watch him put a bullet in her head.”"", 'Sources say there is substantial video evidence of Cote detailing the crime to the Marine he “hired” to kill his ex-girlfriend. That Marine, however, reported Cote to authorities and assisted in the sting operation.', 'Details of the alleged plan', 'The Marine told detectives that Cote approached him Oct. 7 as he was tailgating before the University of Texas football game. He said Cote was an acquaintance. Cote allegedly invited the Marine to watch the Philadelphia Eagles football game the next day.', ""While at Cote's home, he spoke to the Marine and said he needed a “dirty deed, done dirt cheap,” according to the arrest affidavit. He asked if the Marine could get a silencer and 9mm pistol."", ""According to the affidavit, Cote put $10,000 on the table, and told the Marine he wanted his help because “he knew 'he had killed people before and that this would be right up his alley.'”"", ""The Marine asked Cote why he wanted to kill his ex-girlfriend, and Cote allegedly replied: “because she's dating a black guy.”"", ""Initially, the Marine didn't believe Cote was serious. Then, Cote checked in and asked if the Marine was “still on.” According to the affidavit, Cote became suspicious when the Marine asked him to text details of what he wanted. That's when the Marine went to the police."", 'FULL STORY: Marine helps police after man allegedly offers him $25,000 to kill ex-girlfriend - KXAN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",10/24/2017,2:56 pm
85,https://truecrimedaily.com/2017/10/04/shoplifting-suspect-crashes-leaves-2-year-old-to-die/,"Shoplifting suspect crashes, leaves 2-year-old to die","'TULLYTOWN, Pa. -- (KABB) -- A New Jersey man has been jailed on charges he left his 2-year-old son to die after a crash that occurred as he fled from a Philadelphia-area Walmart after allegedly stealing television speakers.', 'Twenty-seven-year-old Christopher Kuhn, of Hamilton, remained in the Bucks County jail Wednesday on third-degree murder and other charges. There was no attorney listed in court records.', ""Tullytown police say Kuhn fled the store at Levittown Town Center early Tuesday afternoon after taking the speakers worth $228. Officials say a witness told officers that he covered his SUV's license plate with a sweatshirt."", 'Kuhn ran a red light and collided with two other vehicles, throwing his son into the road, police said. He paused to look at his injured toddler before running away.', 'Police caught up to Kuhn after a short foot chase. Officers tried to revive the boy using CPR until medics arrived and transported him to a hospital, where he was pronounced dead.', 'FULL STORY: Shoplifting suspect crashes, leaves 2-year-old to die - KABB', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",10/04/2017,2:25 pm
86,https://truecrimedaily.com/2017/09/03/neighbors-react-to-missing-temple-student-suspect-charged-with-murder/,Neighbors react to missing Temple student; suspect charged with murder,"""PAUPACK TOWNSHIP, Penn. -- (WNEP) -- People living in a private community in Wayne County were stunned to learn the body of a missing 22-year-old woman was found on a neighbor's property."", ""Police discovered Jenna Burleigh's body at a property in the private community Paupackan Lake near Hawley on Saturday."", 'Neighbors tell Newswatch 16 that investigators kept them from returning to their homes for hours while police blocked off the main street in the development. Then they were shocked to learn the body of that missing college student was behind the police tape.', 'Police say Burleigh was last seen leaving a bar near the Temple University campus in Philadelphia Thursday.', ""The woman's family became worried when she did not return their calls and texts."", ""Police say Joshua Hupperterz abducted, then killed Burleigh in Philadelphia. Police say he then drove to his grandmother's house at Paupackan Lake."", 'The coroner says Burleigh was strangled and beaten.', 'Investigators say they looked to our area for Hupperterz because he knew the area and he had a criminal record in Wayne and Lackawanna Counties.', '""It started unfolding relatively quickly once they began getting investigative information. In some of it they are trying to maintain the integrity of the investigation,"" said Philadelphia Police Commissioner Richard Ross.', 'Police brought Hupperterz from Wayne County to Philadelphia after they say he confessed to ""elements of the crime.""', 'Hupperterz is now behind bars charged with murder and abuse of corpse.', 'Philadelphia police say the investigation is still ongoing.', 'FULL STORY: Neighbors react to missing Temple student; suspect charged with murder - WNEP', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",09/03/2017,5:32 pm
87,https://truecrimedaily.com/2017/08/21/bill-cosby-hires-michael-jacksons-lawyer-for-sex-assault-retrial/,Bill Cosby hires Michael Jackson's lawyer for sex assault retrial,"""PHILADELPHIA -- (WGN/AP) -- Bill Cosby has hired Michael Jackson's former lawyer to represent him at his November retrial on sexual assault charges in Pennsylvania."", ""Cosby's spokesman announced Monday that the 80-year-old comedian is bringing in Tom Mesereau to lead a retooled defense team. Lawyers from the first trial in June had said they wanted off the case."", ""Mesereau won an acquittal in Jackson's 2004 child molestation trial. He has also represented boxer Mike Tyson, actor Robert Blake and rap mogul Marion “Suge” Knight."", 'Mesereau will be joined by Sam Silver, who represented now-imprisoned former U.S. Rep. Chaka Fattah of Pennsylvania in a corruption case, and former federal prosecutor Kathleen Bliss.', ""Cosby's first trial on charges he drugged and molested a woman at his suburban Philadelphia home in 2004 ended in a hung jury."", ""FULL STORY: Bill Cosby hires Michael Jackson's lawyer for sex assault retrial - WGN"", 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",08/21/2017,11:46 am
